,STATE/UT,YEAR,Pupose,Total No. of cases reported,Male upto 10 years,Female upto 10 years,Male 10-15 years,Female 10-15 years,Male 15-18 years,Female 15-18 years,Male 18-30 years,Female 18-30 years,Male 30-50 years,Female 30-50 years,Male above 50 years,Female above 50 years,Total Male,Total Female,Grand Total,DG/ ADG,IG,DIG,SSP/SP/ Ad.SP,ASP/ DySP,Insepctor,Sub Inspector,Asst. Sub Inspector,Head Constable,Below HC above Constable,Constables,TOTAL
1262,Chhattisgarh,2013,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1263,Chhattisgarh,2013,For Illicit intercourse,95.0,0.0,2.0,7.0,16.0,2.0,63.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,86.0,95.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1264,Chhattisgarh,2013,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1265,Chhattisgarh,2013,For Ransom,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1266,Chhattisgarh,2013,For Revenge,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1267,Chhattisgarh,2013,For Sale,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1268,Chhattisgarh,2013,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1269,Chhattisgarh,2013,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1270,Chhattisgarh,2013,For marriage,542.0,0.0,6.0,0.0,76.0,0.0,352.0,0.0,106.0,0.0,2.0,0.0,0.0,0.0,542.0,542.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1271,Chhattisgarh,2013,For unlawaful activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1272,Chhattisgarh,2013,Others,1589.0,53.0,31.0,151.0,228.0,122.0,521.0,22.0,284.0,13.0,161.0,2.0,0.0,363.0,1225.0,1588.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1273,Chhattisgarh,2013,Total,2235.0,54.0,41.0,158.0,320.0,125.0,936.0,26.0,396.0,14.0,163.0,2.0,0.0,379.0,1856.0,2235.0,9.0,13.0,8.0,147.0,260.0,748.0,1712.0,2270.0,7653.0,0.0,35867.0,48687.0
1274,D&N Haveli,2001,For Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1275,D&N Haveli,2001,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1276,D&N Haveli,2001,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1277,D&N Haveli,2001,For Illicit intercourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1278,D&N Haveli,2001,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1279,D&N Haveli,2001,For Ransom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1280,D&N Haveli,2001,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1281,D&N Haveli,2001,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1282,D&N Haveli,2001,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1283,D&N Haveli,2001,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1284,D&N Haveli,2001,For marriage,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1285,D&N Haveli,2001,For unlawaful activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1286,D&N Haveli,2001,Others,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1287,D&N Haveli,2001,Total,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,49.0,0.0,165.0,232.0
1288,D&N Haveli,2002,For Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1289,D&N Haveli,2002,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1290,D&N Haveli,2002,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1291,D&N Haveli,2002,For Illicit intercourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1292,D&N Haveli,2002,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1293,D&N Haveli,2002,For Ransom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1294,D&N Haveli,2002,For Revenge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1295,D&N Haveli,2002,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1296,D&N Haveli,2002,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1297,D&N Haveli,2002,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1298,D&N Haveli,2002,For marriage,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1299,D&N Haveli,2002,For unlawaful activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1300,D&N Haveli,2002,Others,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1301,D&N Haveli,2002,Total,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,49.0,0.0,162.0,226.0
1302,D&N Haveli,2003,For Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1303,D&N Haveli,2003,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1304,D&N Haveli,2003,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1305,D&N Haveli,2003,For Illicit intercourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1306,D&N Haveli,2003,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1307,D&N Haveli,2003,For Ransom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1308,D&N Haveli,2003,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1309,D&N Haveli,2003,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1310,D&N Haveli,2003,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1311,D&N Haveli,2003,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1312,D&N Haveli,2003,For marriage,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1313,D&N Haveli,2003,For unlawaful activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1314,D&N Haveli,2003,Others,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1315,D&N Haveli,2003,Total,7.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,51.0,0.0,147.0,216.0
1316,D&N Haveli,2004,For Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1317,D&N Haveli,2004,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1318,D&N Haveli,2004,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1319,D&N Haveli,2004,For Illicit intercourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1320,D&N Haveli,2004,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1321,D&N Haveli,2004,For Ransom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1322,D&N Haveli,2004,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1323,D&N Haveli,2004,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1324,D&N Haveli,2004,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1325,D&N Haveli,2004,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1326,D&N Haveli,2004,For marriage,6.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1327,D&N Haveli,2004,For unlawaful activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1328,D&N Haveli,2004,Others,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1329,D&N Haveli,2004,Total,12.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,7.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,51.0,0.0,157.0,224.0
1330,D&N Haveli,2005,For Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1331,D&N Haveli,2005,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1332,D&N Haveli,2005,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1333,D&N Haveli,2005,For Illicit intercourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1334,D&N Haveli,2005,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1335,D&N Haveli,2005,For Ransom,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1336,D&N Haveli,2005,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1337,D&N Haveli,2005,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1338,D&N Haveli,2005,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1339,D&N Haveli,2005,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1340,D&N Haveli,2005,For marriage,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1341,D&N Haveli,2005,For unlawaful activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1342,D&N Haveli,2005,Others,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1343,D&N Haveli,2005,Total,13.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,9.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,51.0,0.0,157.0,223.0
1344,D&N Haveli,2006,For Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1345,D&N Haveli,2006,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1346,D&N Haveli,2006,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1347,D&N Haveli,2006,For Illicit intercourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1348,D&N Haveli,2006,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1349,D&N Haveli,2006,For Ransom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1350,D&N Haveli,2006,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1351,D&N Haveli,2006,For Sale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1352,D&N Haveli,2006,For Selling body parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1353,D&N Haveli,2006,For Slavery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1354,D&N Haveli,2006,For marriage,12.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1355,D&N Haveli,2006,For unlawaful activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1356,D&N Haveli,2006,Others,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1357,D&N Haveli,2006,Total,18.0,3.0,0.0,0.0,2.0,0.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,5.0,14.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,217.0
1358,D&N Haveli,2007,For Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,218.0
1359,D&N Haveli,2007,For Begging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,218.0
1360,D&N Haveli,2007,For Camel racing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,218.0
1361,D&N Haveli,2007,For Illicit intercourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,218.0
1362,D&N Haveli,2007,For Prostitution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,218.0
1363,D&N Haveli,2007,For Ransom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,218.0
1364,D&N Haveli,2007,For Revenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,2.0,46.0,0.0,154.0,218.0
